,Unnamed: 0,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
1578,1578,383.0,159.0,174.9046619630258,438.0,39234.0,66016.0,21.9,0.0,"(37413.8, 40362.7]",42.5,41.9,43.1,"Klamath County, Oregon",2.5,51.4,20.0,30.9,45.5,3.6,29.9,12.3,48.4,12.4,58.1,40.6,33.3,44.1,24.4,88.49966653,0.892803007,1.156551264,1.765900685,48.21980285,5.372916101
1579,1579,48.0,17.51824817518248,139.2,397.2,40328.0,7829.0,19.3,0.0,"(37413.8, 40362.7]",579.6,48.2,48.5,"Lake County, Oregon",2.08,52.6,7.7,54.0,40.4,5.3,35.3,12.1,5.372916101,7.6,54.7,36.5,29.9,48.3,18.8,90.28309105,0.612088753,0.816118337,2.384595766,47.56097561,2.9390681
1580,1580,1780.0,748.0,169.1,418.7,45209.0,362895.0,18.4,286.5842737,"(42724.4, 45201]",39.3,37.6,41.0,"Lane County, Oregon",2.39,45.5,8.9,24.2,40.4,7.5,25.0,17.2,5.372916101,9.9,65.4,49.2,41.9,37.0,19.8,88.36862152,1.084691648,2.511062567,2.227356747,44.09409512,4.213583027
1581,1581,342.0,152.0,179.65663793873358,449.9,40226.0,27157.0,18.8,0.0,"(37413.8, 40362.7]",50.4,48.5,51.6,"Lincoln County, Oregon",2.22,52.6,17.1,47.4,40.4,4.9,35.3,14.0,5.372916101,7.9,56.3,35.7,28.0,46.3,23.8,88.08337109,0.334433728,0.550847458,2.619371265,47.15063697,4.839663945
1582,1582,675.0,273.0,190.63809502545323,477.4,45209.0,27157.0,19.1,8.29551959,"(42724.4, 45201]",39.5,38.8,40.4,"Lincoln County, Oregon",2.61,52.9,19.2,34.5,40.4,5.3,31.0,12.3,51.9,10.6,62.3,45.1,40.2,41.4,22.7,92.66039623,0.437921847,1.223827655,1.237276311,51.80709534,5.372916101
1583,1583,157.0,61.0,164.4,411.6940005591278,35094.0,30380.0,28.7,32.91639236,"(34218.1, 37413.8]",36.1,35.3,37.3,"Malheur County, Oregon",2.62,52.4,17.1,37.9,39.8,2.0,29.9,9.4,44.6,11.2,54.6,48.8,31.2,44.5,26.2,85.66004386,1.243821806,1.639880855,6.628260941,49.52362434,8.019109367
1584,1584,1588.0,579.5620437956204,188.00254532464052,470.8,48554.0,330700.0,17.7,33.26277593,"(48021.6, 51046.4]",35.8,34.6,37.3,"Marion County, Oregon",2.75,49.1,17.0,35.5,42.6,4.9,27.2,14.5,55.1,10.7,61.0,46.5,41.2,38.0,22.9,81.69177038,1.021471947,0.550847458,8.432866525,50.02280782,6.037989127
1585,1585,61.0,23.0,191.7,497.6,51839.0,11190.0,16.3,0.0,"(51046.4, 54545.6]",37.4,36.9,38.2,"Morrow County, Oregon",2.96,56.8,29.6,41.5,40.4,2.0,35.4,7.9,5.372916101,8.6,65.0,49.4,45.2,34.6,20.3,86.2906105,0.437343806,0.383791503,0.8458260390000001,59.65005302,9.868141217
1586,1586,3314.0,1262.0,183.49016477627936,459.5,53519.0,790294.0,15.9,0.0,"(51046.4, 54545.6]",36.5,36.1,36.9,"Multnomah County, Oregon",2.41,42.3,12.6,24.9,40.4,5.3,18.4,25.1,62.6,8.8,67.0,55.2,47.1,30.7,18.1,78.20248875,5.460829913,6.866705361,3.06695054,39.73199772,4.640520349
1587,1587,416.0,153.0,187.60321961239617,469.8,52626.0,79391.0,14.1,0.0,"(51046.4, 54545.6]",37.4,36.4,42.4,"Multnomah County, Oregon",2.65,51.8,10.8,34.95140260766503,57.3,4.3,26.8,18.1,53.4,10.8,69.4,48.8,45.4,36.1,18.8,87.54141644,0.679488507,2.098001657,2.724425347,53.57017359,5.372916101
1588,1588,16.0,5.0,180.4,587.4,53277.0,1680.0,14.2,0.0,"(51046.4, 54545.6]",49.8,47.5,51.3,"Sherman County, Oregon",2.22,53.6,18.8,34.95140260766503,40.4,6.3,36.7,12.7,50.0,7.9,59.9,38.9,31.4,40.7,18.6,91.86629526,0.557103064,0.222841226,0.222841226,46.76616915,7.333333333
1589,1589,170.0,67.0,165.1,432.2,45209.0,27157.0,17.5,38.9817955,"(40362.7, 42724.4]",48.0,45.4,50.2,"Tillamook County, Oregon",2.45,52.2,17.1,35.6,40.4,5.5,34.6,13.4,5.372916101,7.8,62.0,42.0,36.3,44.0,21.9,91.62799843,0.232009438,0.861187574,3.448682658,50.94115316,5.372916101
1590,1590,348.0,148.0,181.2,430.1,44780.0,76531.0,15.9,0.0,"(42724.4, 45201]",36.0,35.3,36.6,"Umatilla County, Oregon",2.5,48.9,24.5,34.8,40.4,5.3,29.1,10.1,55.0,9.4,65.0,45.3,40.0,36.3,23.7,84.93705856,0.69978368,0.550847458,5.724673565,49.63051429,5.372916101
1591,1591,146.0,59.0,169.0,453.6,44841.0,25790.0,15.9,0.0,"(42724.4, 45201]",40.0,38.5,41.8,"Union County, Oregon",2.46,52.7,10.2,34.2,40.4,5.5,33.4,15.2,53.3,7.1,63.8,44.9,41.2,39.3,20.7,92.5888522,0.687512138,1.192464556,0.955525345,51.63756371,5.602240896
1592,1592,66.0,26.0,141.0,403.7,51754.0,10897.0,10.9,0.0,"(51046.4, 54545.6]",45.4,44.1,47.6,"Walsh County, North Dakota",2.15,58.7,30.1,23.5,40.4,6.4,36.0,12.9,61.7,3.3,74.4,55.2,44.0,32.9,12.8,90.41344843,0.245343026,0.517946388,5.815538392,52.52586732,5.591612581
1593,1593,301.0,106.0,162.4,406.6855577299413,62526.0,71275.0,8.5,252.5429674,"(61494.5, 125635]",41.0,29.6,32.8,"Ward County, North Dakota",2.49,50.8,17.1,31.5,40.4,8.4,29.3,19.2,66.5,2.6,82.9,63.9,50.9,21.5,18.8,88.57476084,3.12536908,1.30063777,1.567851659,49.25567334,7.89058058
1594,1594,46.580000000000005,17.0,178.0,405.2,51470.0,4168.0,10.9,0.0,"(51046.4, 54545.6]",51.0,49.6,52.6,"Ward County, North Dakota",2.04,64.8,12.2,34.95140260766503,40.4,14.0,33.8,12.3,58.5,1.3,79.0,53.9,37.7,35.8,18.8,83.66344325493273,0.0,0.0,0.261655566,55.52788845,7.244318182
1595,1595,128.78,47.0,170.1,403.1,86354.0,35294.0,6.9,0.0,"(61494.5, 125635]",32.6,31.8,33.5,"Ward County, North Dakota",2.4,55.3,14.4,41.0,40.4,4.6,28.5,12.3,70.6,1.7,65.0,68.7,60.6,36.3,7.3,88.99017523,1.850163746,0.286977953,2.24855667,50.28968714,5.372916101
1596,1596,205.50000000000003,75.0,217.2,493.1,45209.0,28024.0,24.8,0.0,"(42724.4, 45201]",41.0,40.2,41.5,"Adams County, Ohio",2.56,52.4,17.1,34.95140260766503,40.4,3.5,43.6,6.4,46.0,13.4,49.6,37.2,41.2,46.4,31.0,97.4281767,0.382585285,0.109816147,0.092103865,50.47890956,4.079365079
1597,1597,660.34,241.0,185.0,456.6,43602.0,104425.0,18.0,536.2700503,"(42724.4, 45201]",38.1,39.5,40.0,"Allen County, Ohio",2.53,46.2,16.7,32.3,40.4,6.6,39.7,10.1,57.1,9.2,68.4,51.8,48.1,36.3,18.8,83.54500171,12.05844329,0.550847458,0.531389026,51.63756371,6.237398089
1598,1598,275.0,100.36496350364963,189.4,474.2995359239587,47369.0,53213.0,14.6,1390.637626,"(45201, 48021.6]",39.9,38.8,41.1,"Ashland County, Ohio",2.5,53.6,13.7,31.4,40.4,5.3,42.8,12.3,57.0,7.8,65.0,54.0,41.2,32.0,18.8,83.66344325493273,0.836639155,0.537705165,0.342176014,54.49160425,5.646027941
1599,1599,625.0,263.0,198.9840024113602,498.3,39757.0,98632.0,21.5,0.0,"(37413.8, 40362.7]",41.8,40.5,43.4,"Ashtabula County, Ohio",2.48,48.2,25.4,41.9,30.3,2.5,44.9,12.3,50.7,8.9,61.7,46.9,43.0,39.1,22.6,93.25596079,3.406596711,0.472052677,0.8458260390000001,47.3540756,6.447299298
1600,1600,271.0,105.0,192.1,489.6,34216.0,65886.0,29.9,15.17773123,"(42724.4, 45201]",28.0,27.5,28.6,"Athens County, Ohio",2.47,35.1,2.3,34.95140260766503,40.4,7.0,35.3,13.9,47.7,10.9,70.6,48.8,51.4,31.3,18.6,83.66344325493273,2.328623757,3.336719303,0.333979746,40.43404785,5.372916101
1602,1602,506.90000000000003,185.0,185.2,427.9,41983.0,69154.0,16.1,0.0,"(40362.7, 42724.4]",43.9,41.3,46.5,"Belmont County, Ohio",2.35,50.6,18.1,36.6,40.4,5.5,43.5,9.4,51.3,7.6,69.5,51.5,47.9,37.7,18.8,93.48907418,2.313187763,0.368027602,0.405405405,49.99105065,5.372916101
1603,1603,264.0,112.0,213.3,500.2,46484.0,43839.0,15.0,0.0,"(42724.4, 45201]",40.8,40.3,41.3,"Brown County, Ohio",2.62,54.1,7.6,45.3,40.4,3.1,48.1,8.0,53.3,9.9,63.2,49.4,45.1,37.4,21.5,97.2359708,2.313187763,0.185323299,0.19436346,54.66050864,8.672957238
1604,1604,1721.0,706.0,189.0,458.9,58558.0,376353.0,14.4,263.0509123,"(54545.6, 61494.5]",36.4,35.2,37.7,"Butler County, Ohio",2.5,50.5,9.5,33.7,40.4,5.3,34.0,18.4,60.6,7.2,65.0,61.6,41.2,27.7,16.0,86.03229738,7.785514498,2.670868475,1.001508571,51.63756371,5.479735318
1605,1605,180.0,67.0,172.8,472.5,46177.0,27811.0,13.5,71.91399087,"(45201, 48021.6]",44.5,43.3,46.1,"Carroll County, Ohio",2.5,58.4,17.1,44.1,40.4,5.3,47.5,6.7,55.0,7.6,65.3,50.0,45.4,35.1,19.6,97.16864709,0.835654596,0.222136032,0.363174782,59.31461903,5.228870221
1606,1606,215.0,90.0,190.1,462.1,50302.0,38987.0,11.3,0.0,"(42724.4, 45201]",41.2,39.7,42.8,"Carroll County, Ohio",2.53,55.2,17.1,40.5,40.4,3.9,45.1,12.3,58.2,7.6,71.9,48.8,51.5,34.2,17.8,94.44317518,1.896275988,0.385855355,0.390932399,55.08958456,4.636217581
1607,1607,814.0,360.0,200.6,471.1,42029.0,135959.0,18.2,478.0853051,"(42724.4, 45201]",41.0,39.8,42.0,"Clark County, Ohio",2.44,48.4,16.1,34.7,40.4,5.1,36.4,11.5,54.1,10.0,64.9,48.8,43.6,40.9,23.2,86.24101968,8.512939698,0.724272256,1.196401295,46.15847762,5.372916101
1608,1608,1013.8000000000001,370.0,178.7,479.5,62158.0,201973.0,15.9,549.578409,"(42724.4, 45201]",39.5,38.2,42.4,"Clark County, Ohio",2.65,55.1,12.2,37.3,40.4,10.0,34.0,18.3,61.9,5.5,74.1,61.7,56.8,27.6,14.9,95.36909903,1.394512819,0.9910877,0.8458260390000001,55.70496712,5.170612813
1609,1609,231.0,108.0,224.3,561.6968632932626,49453.0,41917.0,13.7,238.5666913,"(42724.4, 45201]",39.3,37.9,40.8,"Clinton County, Ohio",2.53,52.4,15.1,33.9,40.4,6.2,40.6,10.3,5.372916101,9.2,66.9,48.8,41.2,35.8,18.8,94.6600783,2.482574239,0.550847458,0.295999236,52.02513532,5.682641548
1610,1610,709.6600000000001,259.0,178.3,445.6,42645.0,104806.0,15.9,76.33150774,"(40362.7, 42724.4]",43.2,42.1,44.7,"Columbiana County, Ohio",2.43,51.9,18.0,40.1,40.4,4.9,46.5,9.5,54.1,9.0,65.0,48.8,41.2,39.2,22.0,95.25602197,2.30499967,0.336833763,0.458546803,50.84943094,5.372916101
1612,1612,276.0,113.0,184.6,462.2792731339111,39881.0,42306.0,15.4,0.0,"(37413.8, 40362.7]",42.6,41.3,44.2,"Crawford County, Ohio",2.37,54.7,21.7,42.2,40.4,4.9,44.9,8.4,52.9,8.1,68.5,48.8,45.9,38.8,19.7,96.81685196,2.313187763,0.372147455,0.250438853,51.4608383,6.301190346
1613,1613,7637.0,3091.0,187.1,485.0,44138.0,1255921.0,19.6,555.7674408,"(42724.4, 45201]",40.4,38.4,42.1,"Cuyahoga County, Ohio",2.31,40.5,17.1,34.95140260766503,40.7,12.6,28.3,18.0,56.4,10.6,65.0,48.8,47.2,37.3,22.5,63.60774199,2.313187763,2.775277492,1.207261938,36.95193176,4.879604208
1614,1614,293.0,128.0,179.6,439.3,46610.0,52076.0,12.2,1152.162224,"(42724.4, 45201]",41.8,39.5,43.1,"Cuyahoga County, Ohio",2.48,52.4,13.9,34.95140260766503,40.4,8.4,49.9,7.7,57.9,7.6,70.1,53.7,47.5,35.3,18.7,97.64687906,0.643670257,0.550847458,0.206280083,54.6273664,6.68786915
1615,1615,211.0,91.0,188.6,446.9,45209.0,38352.0,11.7,0.0,"(51046.4, 54545.6]",39.7,37.9,41.1,"Defiance County, Ohio",2.49,53.5,13.2,38.1,40.4,8.6,35.3,11.1,59.1,8.4,73.3,55.0,50.9,32.7,14.7,83.66344325493273,1.869714759,0.550847458,0.8458260390000001,51.63756371,6.066465257
1616,1616,747.0,234.0,152.1,460.5,97802.0,193013.0,4.8,554.3668043,"(61494.5, 125635]",37.8,37.4,38.3,"Delaware County, Ohio",2.5,62.7,12.8,29.2,40.4,12.3,35.3,33.3,5.372916101,3.2,87.4,48.8,70.2,17.1,7.5,88.96690449,2.313187763,4.770456176,0.586195553,51.63756371,4.830467049
1617,1617,495.0,180.65693430656933,193.7,479.9,49234.0,75550.0,13.9,688.2859034,"(42724.4, 45201]",44.0,42.8,45.0,"Erie County, Ohio",2.35,50.1,12.2,39.0,40.4,5.5,39.5,13.4,57.6,7.7,71.7,53.0,48.7,36.1,16.7,86.56702696,8.419905176,0.509580909,0.886513179,47.04882425,4.607982234
1618,1618,720.0,272.0,173.4,459.5,59921.0,27157.0,9.6,475.5362993,"(42724.4, 45201]",39.0,37.8,40.2,"Fairfield County, Ohio",2.66,55.6,17.1,39.5,40.4,7.3,34.4,17.5,59.7,6.9,74.3,60.5,55.9,30.5,16.4,89.44015237,2.313187763,1.368099147,0.494929986,51.63756371,5.968296134
1619,1619,152.0,68.0,194.3,441.6,44947.0,28679.0,15.9,0.0,"(42724.4, 45201]",41.1,38.9,42.2,"Fayette County, Ohio",2.44,51.7,17.1,40.5,40.4,4.0,46.7,10.4,54.4,8.6,60.4,46.1,41.2,40.5,24.3,94.48016963,1.925683896,0.64652925,0.64652925,48.78764346,5.708508322
1620,1620,183.0,66.78832116788321,181.2,359.6,54666.0,42537.0,15.9,822.8130804,"(54545.6, 61494.5]",39.8,37.9,40.8,"Fulton County, Ohio",2.59,59.8,15.7,36.2,40.4,8.9,40.8,12.3,5.372916101,6.7,78.8,48.8,57.1,28.9,14.3,94.22148994,0.567259033,0.329528069,3.318818407,51.63756371,6.632331301
1621,1621,174.0,78.0,201.0,503.34850433324016,45209.0,30142.0,26.1,33.17629885,"(34218.1, 37413.8]",41.0,39.7,42.0,"Gallia County, Ohio",2.56,52.4,14.7,40.5,40.4,3.3,40.5,8.4,46.9,7.6,57.8,48.8,41.2,44.2,24.7,94.43153934,2.313187763,0.634712907,0.464583674,52.41587576,4.807405196
1622,1622,513.0,173.0,142.4,441.0,72264.0,94102.0,7.8,159.4015005,"(42724.4, 45201]",44.2,43.3,42.4,"Geauga County, Ohio",2.5,60.7,17.1,31.5,40.4,12.8,27.3,23.8,63.1,4.1,77.5,62.4,41.2,25.0,10.0,96.74457251,1.328376334,0.604001108,0.111852057,63.62799793,5.939818201
1623,1623,789.0,295.0,159.2,437.3,45209.0,27157.0,13.2,395.3122054,"(42724.4, 45201]",41.0,36.2,39.1,"Greene County, Ohio",2.41,51.4,7.4,20.3,40.4,12.0,25.6,19.4,56.9,7.6,76.6,48.8,49.9,29.4,15.2,86.12965309,7.22751413,2.995882869,0.417803547,51.63756371,4.699355673
1624,1624,237.0,111.0,215.8,473.4,41940.0,39258.0,17.2,0.0,"(40362.7, 42724.4]",42.2,40.3,43.6,"Guernsey County, Ohio",2.51,50.8,15.5,34.95140260766503,40.4,6.1,43.1,12.3,51.9,11.7,59.8,45.3,42.9,42.4,25.7,95.84868521,2.313187763,0.315449452,0.8458260390000001,49.65291169,3.383937884
1625,1625,4146.0,1677.0,185.1,467.1,48973.0,807598.0,17.6,633.9787865,"(42724.4, 45201]",37.0,39.5,38.7,"Hamilton County, Ohio",2.37,52.4,12.6,31.3,40.4,13.0,27.1,21.5,60.2,8.8,68.1,56.1,50.8,32.7,18.8,68.75480295,25.64530449,2.242991119,0.735021649,39.24670876,5.234779851
1626,1626,375.0,158.0,175.7,431.9,51498.0,27157.0,12.7,899.7922538,"(51046.4, 54545.6]",39.2,38.4,40.2,"Hancock County, Ohio",2.37,53.4,8.2,31.4,52.3,5.3,35.3,16.2,62.3,6.9,75.8,48.8,54.8,36.3,18.8,93.36851037,1.329744922,1.68770218,1.095084054,50.51314223,5.446216491
1627,1627,150.0,54.74452554744525,185.1,433.4,45195.0,31682.0,19.0,0.0,"(42724.4, 45201]",35.4,33.9,36.9,"Hardin County, Ohio",2.55,48.5,8.1,29.9,56.3,5.7,35.3,7.2,54.7,9.6,66.8,51.7,47.1,34.1,19.1,96.15263423,0.94844971,0.79405092,0.305646584,52.43500867,8.008741483
1628,1628,97.0,47.0,177.89960480485843,445.5,42582.0,15450.0,16.9,0.0,"(40362.7, 42724.4]",45.9,45.1,46.4,"Hardin County, Ohio",2.45,57.8,17.1,46.4,40.4,1.6,48.7,5.4,52.9,5.6,67.7,48.8,46.8,37.7,19.3,95.83573211,2.09812576,0.134331222,0.198298471,56.7692553,7.156549521
1630,1630,223.0,81.38686131386861,199.8,427.0,41611.0,27157.0,19.3,0.0,"(40362.7, 42724.4]",40.1,38.6,41.4,"Highland County, Ohio",2.55,51.4,17.1,45.2,40.4,3.6,35.3,7.5,50.3,11.5,56.3,41.6,37.8,44.1,26.7,96.22886264,1.380588372,0.34977994,0.039379199,51.63756371,6.779300818
1631,1631,167.0,75.0,205.9,460.6,42374.0,28491.0,17.5,35.09880313,"(42724.4, 45201]",42.6,42.1,43.1,"Hocking County, Ohio",2.5,54.7,14.5,41.2,40.4,4.2,43.7,12.3,52.7,9.5,62.2,48.8,41.2,39.7,21.6,97.42339351,0.819672131,0.335477623,0.8458260390000001,53.90357425,5.372916101
1632,1632,126.0,45.98540145985401,147.4,316.5,50069.0,27157.0,12.4,0.0,"(48021.6, 51046.4]",41.0,28.9,31.5,"Holmes County, Ohio",3.36,60.3,64.1,34.95140260766503,40.4,2.3,35.1,5.3,5.372916101,4.2,45.9,37.6,31.2,19.7,11.2,98.71304908,0.204899162,0.550847458,0.06216042,70.61095782,7.899124635
1633,1633,311.0,140.0,206.3,516.6208778305844,47824.0,58469.0,13.4,0.0,"(45201, 48021.6]",38.8,39.5,39.8,"Huron County, Ohio",2.58,52.4,18.8,43.3,40.4,5.0,35.3,8.6,5.372916101,7.6,68.9,53.0,49.0,35.3,19.2,83.66344325493273,1.128323464,0.254509052,0.8458260390000001,52.89208505,4.663965135
1634,1634,173.0,83.0,210.9,445.6,41161.0,32596.0,20.0,0.0,"(40362.7, 42724.4]",39.5,38.1,41.0,"Jackson County, Ohio",2.5,49.1,17.1,43.7,40.4,4.1,41.8,10.9,50.9,7.6,59.4,48.8,41.2,42.2,25.8,96.97144944,2.313187763,0.097400621,0.140013393,47.41545335,5.240979721
1635,1635,439.0,197.0,194.7,462.5,45209.0,67347.0,20.0,44.54541405,"(37413.8, 40362.7]",44.3,43.0,45.4,"Jackson County, Ohio",2.35,48.9,17.1,30.9,40.4,4.1,35.3,9.6,49.5,8.8,66.0,48.8,45.1,39.7,21.6,91.65209469,5.688213598,0.550847458,0.8458260390000001,47.93976679,4.806907805
1636,1636,363.0,131.0,179.5,514.7,46908.0,61061.0,15.1,818.8532779,"(45201, 48021.6]",38.7,37.9,39.6,"Knox County, Ohio",2.53,52.3,12.3,31.8,40.4,3.1,35.3,12.3,5.372916101,6.6,68.5,48.8,47.7,32.0,17.2,96.46416628,1.054029244,0.36063209,0.155727493,53.82925436,5.615628604
1637,1637,1415.0,558.0,182.5,483.8,58697.0,229245.0,8.9,235.5558464,"(54545.6, 61494.5]",43.2,41.6,44.7,"Knox County, Ohio",2.39,52.4,13.9,34.95140260766503,40.4,11.5,33.9,17.3,62.8,7.6,77.0,61.9,56.8,28.7,13.6,92.55220387,3.702105589,1.268322023,0.535659026,50.14290988,4.694264339
1638,1638,335.0,155.0,201.5,445.7,41608.0,27157.0,17.5,32.72840334,"(40362.7, 42724.4]",41.0,39.8,42.0,"Lawrence County, Ohio",2.6,50.0,16.4,41.8,40.4,6.1,43.1,9.3,49.6,8.0,62.6,48.8,42.4,42.6,23.4,83.66344325493273,2.154398564,0.550847458,0.106749478,49.736708,5.379259802
1639,1639,888.0,349.0,188.8,478.5,57308.0,27157.0,13.5,480.7410447,"(54545.6, 61494.5]",39.7,38.6,40.7,"Licking County, Ohio",2.57,54.3,14.6,32.0,40.4,6.5,37.2,14.9,61.2,7.2,71.7,57.5,52.5,31.8,17.5,92.7459942,3.377140723,0.987000053,0.321886504,55.02568893,5.540748334
1640,1640,252.0,114.0,205.6,460.6,50753.0,27157.0,17.0,176.2658088,"(48021.6, 51046.4]",40.7,39.5,41.8,"Logan County, Ohio",2.42,54.2,19.0,43.5,32.7,4.7,49.4,12.3,58.1,7.6,69.2,48.8,48.4,33.3,17.1,95.12575851,2.313187763,0.743118459,0.270424765,50.84227468,6.601566473
1641,1641,1653.0,603.2846715328467,182.1,465.9,45209.0,305147.0,14.7,229.3976346,"(51046.4, 54545.6]",41.0,39.5,42.4,"Lorain County, Ohio",2.5,49.3,17.3,28.0,40.4,6.5,33.4,14.2,57.3,8.8,71.6,56.2,52.2,34.2,18.5,85.31033937,2.313187763,0.960244366,1.427006914,49.08438337,4.894050891
1642,1642,1813.0,661.6788321167883,196.2,370.7,42344.0,27157.0,20.7,1169.040488,"(42724.4, 45201]",37.7,36.1,39.4,"Lucas County, Ohio",2.4,41.6,16.5,28.8,40.4,8.5,35.3,14.7,56.0,11.1,64.7,50.5,46.5,37.8,22.4,72.97030906,18.83780581,0.550847458,2.037312526,38.87703455,5.157532738
1643,1643,211.0,91.0,197.0,449.1,52996.0,44094.0,12.6,0.0,"(51046.4, 54545.6]",40.2,38.9,41.8,"Madison County, Ohio",2.57,52.4,19.1,39.4,40.4,5.3,40.7,12.2,52.7,5.9,72.9,57.9,41.2,31.3,16.1,90.48232695,5.844992636,0.810014728,0.271539028,54.0721857,4.909090909
1644,1644,1511.0,661.0,190.7,463.1,41316.0,231900.0,18.9,12.93661061,"(40362.7, 42724.4]",41.0,41.2,45.4,"Mahoning County, Ohio",2.32,45.1,16.4,31.8,43.3,5.3,38.1,14.2,53.7,9.5,63.8,49.0,44.3,40.7,24.3,80.24642933,15.5024515,0.793860584,0.769985078,42.50741385,4.348522463
1645,1645,395.0,160.0,202.0,502.1,45209.0,65355.0,15.9,168.3115293,"(40362.7, 42724.4]",40.4,39.0,42.3,"Marion County, Ohio",2.43,48.1,20.5,39.5,40.4,4.9,42.6,12.3,47.8,9.6,65.0,46.2,42.6,41.2,23.4,90.04746524,5.824727416,0.465553584,1.012996072,51.63756371,6.933232742
1646,1646,894.0,326.2773722627737,167.4,460.9,68405.0,176395.0,7.0,317.469316,"(61494.5, 125635]",41.4,40.4,42.2,"Medina County, Ohio",2.63,52.4,13.1,34.95140260766503,38.4,5.3,32.4,20.9,5.372916101,5.0,80.9,67.0,60.7,24.3,11.2,95.7713449,1.423660564,1.143389902,0.29743009,59.46637981,4.599000327
1647,1647,130.0,62.0,206.9,435.2,38081.0,23257.0,22.6,0.0,"(37413.8, 40362.7]",42.3,42.0,42.4,"Medina County, Ohio",2.49,52.4,18.2,41.7,40.4,5.3,43.5,8.3,46.4,12.1,56.9,48.8,41.2,36.3,18.8,97.48221361,1.111915818,0.550847458,0.038341925,52.45655439,5.372916101
1648,1648,219.0,95.0,181.9,443.1,52606.0,40968.0,8.9,0.0,"(51046.4, 54545.6]",40.1,39.3,41.1,"Mercer County, Ohio",2.54,58.7,14.8,39.6,40.4,10.9,49.1,12.3,64.6,5.5,79.3,63.2,57.8,27.6,12.1,97.42799109,0.435601889,0.259403372,0.37686905,57.88052013,6.325515281
1649,1649,562.0,230.0,179.49690765383585,449.5,45209.0,104224.0,10.6,604.4673012,"(51046.4, 54545.6]",41.4,40.3,42.4,"Miami County, Ohio",2.49,53.9,14.6,41.2,40.4,5.3,36.9,13.3,60.0,7.6,73.0,48.8,41.2,31.9,16.3,94.37966711,2.174522059,1.31379387,0.168088333,52.19885742,4.84544324
1650,1650,88.0,41.0,168.9946414218094,423.2,40646.0,14409.0,15.7,0.0,"(40362.7, 42724.4]",41.0,44.9,46.0,"Monroe County, Ohio",2.37,56.7,16.5,40.0,40.4,7.6,51.2,12.3,5.372916101,7.4,65.0,48.8,41.2,41.0,20.7,83.66344325493273,2.313187763,0.0,0.0,53.31902246,6.140350877
1651,1651,2919.0,1065.3284671532847,186.9,451.9,42994.0,532258.0,19.7,760.9091831,"(42724.4, 45201]",39.4,37.5,41.2,"Montgomery County, Ohio",2.32,44.0,17.1,26.7,40.4,7.9,35.3,15.3,5.372916101,9.4,64.7,48.8,44.3,37.8,22.4,73.67239767,20.6509256,1.973535071,0.686821679,40.44286375,5.362001513
1652,1652,89.0,39.0,187.9,438.4,37923.0,14777.0,15.9,0.0,"(37413.8, 40362.7]",43.9,39.5,44.7,"Montgomery County, Ohio",2.5,58.4,16.3,34.95140260766503,40.4,1.2,47.5,7.2,5.372916101,7.6,58.6,41.0,38.6,43.1,24.0,93.20726883,3.540535104,0.127405619,0.268222356,57.0751634,5.657937278
1653,1653,183.0,75.0,185.0,456.7,49846.0,27157.0,12.1,0.0,"(42724.4, 45201]",41.2,40.4,41.8,"Morrow County, Ohio",2.73,57.0,21.7,33.7,40.4,5.3,46.2,12.3,58.7,7.0,71.3,48.8,51.2,32.9,18.8,97.47399703,0.405760658,0.125728655,0.085724083,59.05511811,4.83615222
1654,1654,480.0,225.0,211.5,466.1,41814.0,86290.0,19.1,637.3855603,"(40362.7, 42724.4]",40.3,38.8,42.4,"Muskingum County, Ohio",0.0245,49.4,11.7,37.9,40.4,5.3,35.3,9.8,54.8,8.3,61.9,46.0,42.6,41.9,25.1,92.5874256,3.292410714,0.348772321,0.23484003,48.00210151,5.739536774
1655,1655,74.0,27.00729927007299,141.8005604179691,355.1,43953.0,27157.0,16.3,0.0,"(42724.4, 45201]",50.2,50.6,49.0,"Muskingum County, Ohio",2.5,51.6,30.3,34.0,40.4,5.3,52.1,5.7,5.372916101,7.0,64.3,48.8,42.7,42.1,21.0,92.60408051,5.714088779,0.0,0.8458260390000001,59.02578797,6.422798809
1656,1656,276.0,114.0,185.3,457.1,50345.0,27157.0,10.1,0.0,"(48021.6, 51046.4]",47.3,46.2,42.4,"Ottawa County, Ohio",2.33,52.4,13.8,47.6,40.4,7.8,38.6,13.7,57.3,7.6,75.6,48.8,50.3,35.3,18.8,95.64161119,0.966911229,0.354696079,1.518390749,55.11711088,5.372916101
1657,1657,107.0,52.0,215.5,451.2,47358.0,18976.0,12.3,0.0,"(45201, 48021.6]",41.0,40.3,42.4,"Paulding County, Ohio",2.48,58.6,16.1,41.3,38.0,4.7,35.3,8.4,57.1,6.6,70.2,52.5,48.2,37.0,19.0,94.90738325,1.017479781,0.412209757,1.65927472,56.20210417,7.380254154
